application_id,term,program,major,country,uni_tier,cgpa_10,gre_total,gre_aw,toefl,ielts,work_exp_years,internships,projects,research_exp,publications,sop_score,lor_score,portfolio_score,interview_score,gender,income_bucket,first_gen,chance_of_admit,admit_label
10138,Spring 2026,MBA,CS,South Korea,Tier1,7.54,296,5.0,106,,0.8,0,0,False,0,2.0,3.5,2.0,3.0,Female,Low,True,0.7144,1
10139,Spring 2025,MTech,Mech,France,Tier3,7.71,303,4.5,116,,3.0,0,1,False,0,3.0,4.5,2.5,3.0,Female,Middle,True,0.7239,1
10140,Fall 2024,MS,ECE,Poland,Tier1,7.82,292,4.0,108,6.0,4.5,0,3,False,0,3.0,4.0,3.0,4.0,Male,Low,False,0.8437,1
10141,Fall 2025,MS,Civil,Ukraine,Tier1,8.44,270,4.0,80,7.5,3.2,0,2,True,2,3.5,3.0,4.0,3.0,Female,Low,False,0.685,0
10142,Spring 2025,MS,Civil,Norway,Tier2,8.35,303,5.0,96,,0.0,1,2,False,0,3.5,4.0,2.5,3.0,Female,Middle,False,0.6602,1
10143,Fall 2025,MS,Bio,Ghana,Tier3,7.78,306,3.5,105,7.5,1.9,2,5,False,0,2.5,3.0,3.0,2.5,Male,Middle,False,0.7281,1
10144,Spring 2025,MS,Civil,India,Tier1,7.2,288,5.5,93,8.0,4.0,1,1,False,0,3.5,3.0,2.5,4.0,Male,High,True,0.7361,1
10145,Spring 2026,MBA,ECE,Vietnam,Tier3,7.7,306,3.5,101,8.0,0.0,3,6,False,0,2.5,3.0,3.0,3.0,Male,Low,False,0.7403,0
10146,Fall 2024,MS,DS,Bangladesh,Tier2,7.06,299,5.0,101,8.0,1.8,3,2,False,2,3.0,4.0,3.0,3.5,Female,Low,False,0.752,1
10147,Spring 2026,MBA,CS,Egypt,Tier2,7.42,291,4.5,82,7.5,1.3,1,4,False,0,3.0,4.0,3.0,3.0,Male,Middle,False,0.5819,0
10148,Fall 2024,MS,Civil,Russia,Tier3,9.96,335,4.0,114,6.5,5.4,0,3,False,1,2.5,3.5,3.5,3.5,Male,Low,False,0.9318,1
10149,Spring 2026,MS,DS,Malaysia,Tier3,7.76,278,4.5,94,6.0,2.4,2,2,False,0,4.5,3.5,2.5,2.5,Male,Middle,False,0.6157,1
10150,Spring 2025,MBA,ECE,United Arab Emirates,Tier1,8.01,289,4.0,93,7.0,2.8,2,0,False,0,4.0,3.0,2.5,2.5,Male,Middle,True,0.7049,1
10151,Spring 2026,MTech,CS,Saudi Arabia,Tier1,6.97,273,2.5,82,6.0,3.8,0,6,False,0,3.0,3.5,5.0,2.5,Female,Middle,False,0.6555,0
10152,Spring 2026,MTech,CS,Egypt,Tier2,8.52,319,4.0,94,7.5,0.0,0,2,False,0,4.0,4.0,2.5,4.0,Male,Middle,True,0.8565,0
10153,Spring 2025,MBA,Bio,Sweden,Tier3,8.28,306,3.0,107,9.0,2.8,2,1,False,0,3.0,3.5,3.5,3.5,Non-binary,Middle,False,0.7466,1
10154,Spring 2025,MTech,CS,Russia,Tier2,8.29,304,4.5,98,,0.5,0,3,False,0,2.0,3.5,2.0,3.5,Male,Low,False,0.6706,1
10155,Fall 2025,MBA,Econ,Qatar,Tier3,7.79,294,4.0,103,,0.0,1,4,False,0,4.5,3.0,2.5,3.5,Female,Low,True,0.7053,1
10156,Fall 2024,MS,Econ,Qatar,Tier1,8.53,306,5.0,95,6.5,1.1,1,1,False,2,4.0,3.0,4.0,2.5,Female,Low,False,0.7525,0
10157,Spring 2025,MTech,ECE,Mexico,Tier2,8.74,327,3.5,99,7.0,1.4,0,6,False,0,4.0,2.5,4.0,4.5,Male,Middle,False,0.8557,1
10158,Spring 2025,MS,ECE,South Africa,Tier2,7.85,303,3.0,76,,2.4,0,3,False,0,3.0,3.5,2.5,3.5,Female,Low,False,0.7122,1
10159,Spring 2026,MTech,Mech,France,Tier2,7.5,305,3.0,100,7.0,3.3,0,6,True,0,4.0,4.5,3.0,3.0,Male,Low,False,0.6826,0
10160,Spring 2025,MBA,CS,Germany,Tier2,8.41,290,6.0,92,7.5,4.4,0,3,False,0,4.5,3.5,2.0,3.5,Female,Middle,True,0.8675,1
10161,Fall 2025,MTech,DS,Italy,Tier2,6.79,288,6.0,98,6.5,0.5,0,4,True,1,3.5,3.0,4.0,2.5,Male,Low,True,0.6701,1
10162,Fall 2025,MS,ECE,Ghana,Tier1,6.95,281,5.5,67,7.5,1.8,1,3,False,0,3.0,3.5,4.0,4.5,Male,High,False,0.5676,0
10163,Fall 2025,MS,DS,Argentina,Tier3,7.55,294,2.5,120,7.5,0.0,0,2,False,2,4.0,3.5,2.5,3.0,Male,Middle,True,0.7168,0
10164,Spring 2025,MTech,Econ,Nigeria,Tier1,6.03,283,2.5,94,,0.3,3,3,False,0,2.5,3.0,3.0,2.5,Male,Middle,False,0.6527,0
10165,Spring 2026,MTech,DS,Indonesia,Tier3,8.34,307,3.0,101,7.5,2.5,0,2,False,0,4.0,4.5,3.0,3.5,Male,Low,False,0.791,1
10166,Fall 2025,MBA,ECE,Egypt,Tier3,6.73,287,4.5,98,7.0,3.1,2,1,False,0,3.5,4.5,2.0,2.0,Male,Middle,False,0.5091,0
10167,Spring 2025,MBA,Mech,United States,Tier3,7.18,280,6.0,89,7.0,6.0,2,5,False,0,4.5,4.5,2.5,3.0,Female,Middle,False,0.7552,0
10168,Fall 2024,MS,ECE,Brazil,Tier1,7.41,294,5.0,99,,1.4,0,2,False,0,2.5,4.5,2.5,2.5,Male,Low,False,0.6907,1
10169,Fall 2024,MTech,ECE,Spain,Tier1,7.64,282,4.0,107,6.5,0.4,1,0,False,0,3.5,3.0,2.5,4.0,Male,Low,True,0.7005,1
10170,Fall 2024,PhD,Econ,Egypt,Tier2,7.29,291,3.0,96,6.5,1.6,1,3,False,1,2.5,2.5,3.0,4.0,Male,Middle,False,0.5586,0
10171,Fall 2025,MS,CS,Egypt,Tier3,7.54,300,3.5,105,7.5,1.4,1,7,False,0,2.5,2.0,4.0,2.5,Male,Middle,True,0.6695,1
10172,Fall 2025,MTech,CS,Turkey,Tier3,7.55,307,4.0,105,6.0,0.0,1,5,False,0,3.0,3.5,5.0,4.0,Male,Middle,True,0.7123,1
10173,Spring 2025,MS,CS,Nepal,Tier2,7.2,282,4.5,102,,2.6,1,7,False,2,3.0,4.0,3.0,3.0,Male,Middle,True,0.6125,1
10174,Spring 2026,MBA,CS,Netherlands,Tier1,6.9,280,3.5,115,7.0,0.0,1,1,False,0,3.0,3.5,2.5,3.5,Male,Low,False,0.5268,1
10175,Spring 2026,MS,Econ,Bangladesh,Tier1,8.57,308,4.5,100,7.5,2.6,0,1,False,0,4.0,3.0,2.0,3.0,Male,Middle,False,0.7947,0
10176,Fall 2024,MBA,ECE,Ghana,Tier2,5.71,261,4.0,90,,2.1,2,1,False,1,4.5,2.5,2.0,4.0,Female,Middle,True,0.4206,0
10177,Fall 2024,MS,Mech,Nepal,Tier2,7.41,284,4.0,93,7.0,2.3,3,2,True,1,2.5,5.0,2.5,4.0,Male,High,False,0.5314,0
10178,Fall 2025,MTech,CS,Ukraine,Tier1,7.18,268,3.5,97,,3.0,0,5,False,0,4.0,4.5,4.5,3.5,Male,Low,False,0.6626,0
10179,Fall 2025,MS,Bio,Brazil,Tier3,7.98,294,4.0,78,6.5,4.3,3,4,False,0,3.5,4.0,3.5,3.5,Male,Middle,False,0.744,1
10180,Fall 2024,MTech,DS,Ghana,Tier1,6.29,274,3.5,109,6.5,1.9,0,2,False,0,2.5,5.0,3.0,5.0,Male,Low,False,0.557,1
10181,Fall 2024,MS,Mech,Turkey,Tier1,7.15,288,3.0,91,6.5,1.9,3,4,False,0,3.5,3.0,3.0,3.0,Non-binary,Middle,False,0.5813,0
10182,Fall 2024,MBA,Bio,Japan,Tier2,7.51,301,5.0,94,5.5,2.4,1,4,False,0,4.5,3.0,3.0,4.0,Female,High,False,0.6828,0
10183,Spring 2025,MBA,DS,Russia,Tier2,8.56,323,5.5,82,6.5,1.2,1,3,False,0,3.5,2.5,2.5,4.5,Non-binary,Low,True,0.8494,1
10184,Spring 2026,MTech,ECE,Japan,Tier2,7.9,298,4.0,96,7.5,3.8,1,1,False,0,2.5,4.0,4.5,2.5,Male,Middle,True,0.7352,1
10185,Spring 2026,MBA,CS,Japan,Tier2,6.53,263,4.0,75,6.0,0.0,0,2,False,0,4.0,4.0,3.0,2.5,Male,Middle,False,0.5429,0
10186,Spring 2026,MTech,Civil,Chile,Tier3,7.16,294,4.5,74,6.5,2.5,0,4,False,0,2.5,4.5,3.5,4.0,Female,Low,True,0.5741,1
10187,Fall 2025,MTech,Bio,China,Tier2,8.4,311,4.5,87,7.0,1.3,2,5,False,0,3.5,3.0,2.0,2.5,Male,Middle,False,0.7899,1
10188,Spring 2025,MTech,CS,Australia,Tier3,6.52,276,5.0,90,7.5,2.8,0,4,False,0,4.0,4.5,2.5,3.0,Male,Middle,True,0.6106,1
10189,Fall 2024,MTech,Finance,United Kingdom,Tier3,7.53,308,4.0,86,,0.4,2,3,False,1,3.5,3.0,3.5,3.5,Female,Low,True,0.734,1
10190,Spring 2025,MS,Mech,Thailand,Tier2,7.59,302,4.5,99,,5.5,1,5,False,0,3.0,4.0,3.0,3.0,Female,Low,False,0.7548,1
10191,Fall 2024,MTech,CS,India,Tier3,7.25,292,5.5,109,8.0,2.9,2,2,True,2,4.0,4.0,2.5,1.5,Male,Low,False,0.7712,1
10192,Spring 2025,MTech,CS,Australia,Tier1,10.0,340,5.5,102,7.5,1.3,0,4,False,1,4.0,3.0,4.0,3.5,Non-binary,Low,True,0.9298,1
10193,Fall 2025,MBA,CS,Russia,Tier2,7.23,299,4.0,68,,2.2,0,6,False,0,4.5,2.5,2.0,4.0,Male,Low,True,0.6286,0
10194,Spring 2025,MTech,DS,Germany,Tier3,8.0,298,5.0,95,,2.0,1,2,False,0,4.0,3.0,2.0,3.0,Male,High,False,0.7524,1
10195,Spring 2026,MBA,Mech,Bangladesh,Tier3,6.91,276,3.0,100,,2.7,0,1,False,0,2.0,3.0,4.5,3.5,Male,Low,False,0.4585,1
10196,Fall 2025,MS,CS,Indonesia,Tier2,8.07,303,4.0,91,,1.9,0,2,True,0,4.0,2.5,3.5,3.5,Male,Middle,False,0.7342,1
10197,Fall 2025,MS,CS,Poland,Tier2,8.38,299,5.0,99,7.5,3.8,0,1,True,0,3.5,2.5,3.5,3.5,Female,Low,True,0.8293,1
10198,Fall 2024,PhD,DS,United States,Tier1,7.07,287,5.5,97,7.5,0.0,0,4,False,0,4.5,4.0,2.5,2.5,Male,Middle,True,0.6404,1
10199,Fall 2025,MS,CS,Malaysia,Tier2,7.55,297,3.5,82,7.5,0.7,1,4,False,0,2.5,4.0,4.5,2.5,Male,High,True,0.7359,1
10200,Fall 2024,MBA,ECE,Philippines,Tier3,6.79,282,4.0,108,8.0,1.9,1,5,False,1,3.0,3.0,3.5,2.5,Male,Low,True,0.6173,1
10201,Fall 2025,MTech,DS,United States,Tier1,6.57,275,4.0,89,7.0,0.0,1,3,False,0,2.5,3.0,2.5,2.0,Female,High,True,0.3368,1
10202,Fall 2025,MS,Mech,France,Tier2,8.53,330,4.0,94,,2.6,1,4,False,2,4.0,3.0,1.5,3.5,Male,High,False,0.7857,1
10203,Spring 2025,MS,DS,Mexico,Tier1,7.1,298,3.0,100,6.5,3.4,0,0,False,0,3.5,3.5,2.0,2.5,Male,Low,False,0.706,1
10204,Fall 2024,MS,CS,Netherlands,Tier2,5.5,260,4.0,72,7.0,5.1,1,3,False,1,3.0,3.5,2.0,1.5,Male,Low,False,0.3492,0
10205,Fall 2024,MTech,ECE,United States,Tier3,9.19,327,3.0,113,,3.4,1,2,False,0,3.5,4.0,2.5,2.5,Male,High,True,0.8316,1
10206,Fall 2025,MTech,Mech,Saudi Arabia,Tier3,6.88,298,5.0,83,,2.7,0,3,False,0,3.0,4.0,3.0,3.5,Male,High,False,0.6213,0
10207,Fall 2024,MS,ECE,Bangladesh,Tier3,7.38,288,5.0,116,8.0,2.9,1,1,False,0,4.0,4.0,2.5,3.0,Female,Middle,False,0.6843,1
10208,Fall 2025,MS,ECE,China,Tier1,9.08,314,3.5,110,,1.1,1,1,False,0,3.5,4.5,2.5,3.0,Female,Middle,False,0.8166,1
10209,Spring 2026,MTech,Finance,France,Tier3,7.47,297,3.0,83,6.5,0.9,0,2,False,0,3.5,3.5,4.0,2.5,Female,Low,True,0.5087,1
10210,Fall 2024,MBA,Mech,United Arab Emirates,Tier1,7.45,299,4.0,99,7.5,1.9,2,2,False,0,4.0,2.5,3.5,3.0,Female,Middle,False,0.6626,1
10211,Fall 2024,MBA,Civil,South Korea,Tier1,6.49,283,3.5,82,,2.9,0,2,False,0,4.0,3.0,1.5,3.0,Male,Low,False,0.528,1
10212,Fall 2025,MBA,Civil,Brazil,Tier1,6.13,279,3.5,80,6.0,0.3,1,3,False,0,3.0,2.5,4.0,3.0,Female,High,True,0.4636,1
10213,Spring 2026,PhD,CS,Turkey,Tier2,7.45,287,4.0,64,8.5,3.4,2,6,False,0,4.0,2.5,2.0,1.5,Female,Low,False,0.7484,1
10214,Fall 2024,MBA,CS,Ukraine,Tier1,7.93,289,3.0,102,6.0,2.5,2,3,True,1,4.0,4.0,2.0,3.5,Female,Low,True,0.6662,1
10215,Fall 2024,MBA,CS,Brazil,Tier2,7.87,296,5.5,89,,2.5,1,3,False,0,4.0,3.0,1.5,2.0,Female,Low,False,0.7676,1
10216,Fall 2025,MTech,Finance,New Zealand,Tier3,7.17,295,3.5,104,8.0,0.6,1,3,False,0,3.0,3.5,3.0,3.0,Male,Low,True,0.724,1
10217,Fall 2025,MS,DS,Ghana,Tier2,7.62,288,5.0,97,7.0,2.2,2,3,False,0,3.5,3.0,3.5,2.0,Female,Middle,False,0.6383,1
10218,Spring 2026,MS,ECE,Qatar,Tier3,5.95,260,3.0,76,,4.2,1,0,False,1,3.0,3.5,2.5,3.5,Male,Low,False,0.3529,0
10219,Spring 2026,MS,ECE,South Africa,Tier1,8.01,306,4.0,106,7.5,3.5,1,3,True,2,3.0,4.0,3.5,2.5,Male,Middle,True,0.777,1
10220,Fall 2025,MTech,DS,United Kingdom,Tier2,7.75,294,4.5,101,5.5,2.5,1,4,False,1,3.0,3.0,2.5,2.0,Male,Low,False,0.8127,0
10221,Fall 2024,MTech,Econ,Spain,Tier2,9.38,312,4.5,90,,0.7,1,2,False,0,3.5,3.5,3.5,3.5,Female,Middle,False,0.8261,1
10222,Fall 2024,MS,Mech,Turkey,Tier3,7.61,298,4.0,107,8.0,1.2,1,2,False,1,4.0,3.0,2.5,4.0,Male,Middle,False,0.7223,0
10223,Spring 2025,MS,CS,Philippines,Tier1,6.75,278,3.5,90,,1.8,2,1,False,0,3.0,3.5,2.5,2.5,Female,Middle,True,0.5848,1
10224,Spring 2026,MS,Civil,United Kingdom,Tier2,7.55,313,3.5,87,7.0,1.3,2,4,False,1,4.0,3.5,3.0,3.5,Male,High,False,0.8502,1
10225,Spring 2026,MTech,ECE,Norway,Tier2,7.3,293,3.5,92,7.0,3.4,3,2,False,0,2.0,4.0,4.5,2.5,Non-binary,Low,True,0.7089,1
10226,Fall 2024,MS,DS,Sri Lanka,Tier2,7.99,310,4.5,92,,0.0,0,3,False,1,4.0,2.5,2.5,3.5,Female,Low,False,0.7892,0
10227,Fall 2025,MTech,Mech,Ukraine,Tier3,7.62,298,5.5,77,6.5,0.5,0,2,False,0,3.0,3.5,4.5,5.0,Female,Low,False,0.6439,0
10228,Spring 2026,MS,Econ,Thailand,Tier3,6.47,271,4.0,60,,2.1,0,6,False,0,2.5,3.0,4.0,3.0,Male,Low,True,0.3963,0
10229,Fall 2024,MS,ECE,China,Tier3,6.13,266,4.5,111,6.5,0.1,2,5,False,0,3.0,2.5,3.0,2.5,Male,High,False,0.4309,0
10230,Fall 2025,MTech,Bio,Australia,Tier2,7.84,312,5.0,110,,0.1,1,4,False,0,4.0,2.5,1.5,2.5,Male,High,True,0.8072,1
10231,Fall 2024,MTech,Econ,Egypt,Tier3,8.84,327,4.0,115,,3.1,1,3,False,0,4.5,3.5,3.5,3.5,Male,Middle,True,0.8486,1
10232,Spring 2025,MTech,CS,United Arab Emirates,Tier2,7.67,284,2.5,104,,1.0,0,4,False,2,3.0,4.0,4.0,2.0,Male,Low,False,0.7562,0
10233,Fall 2024,MBA,ECE,Pakistan,Tier1,8.33,298,4.0,90,,0.0,2,4,False,1,4.0,3.5,2.0,2.0,Male,Low,True,0.7419,1
10234,Fall 2025,MBA,Civil,Canada,Tier2,8.51,302,5.0,93,7.5,0.8,0,1,False,1,4.0,3.5,2.5,3.5,Female,Low,False,0.744,1
10235,Fall 2025,MTech,DS,Poland,Tier1,7.84,312,6.0,89,6.0,0.7,1,1,False,0,5.0,2.0,2.0,3.5,Male,Middle,False,0.7331,1
10236,Fall 2024,MS,DS,India,Tier2,6.87,267,3.0,98,,4.6,2,5,False,1,3.0,3.5,2.0,1.5,Female,Low,True,0.5117,1
10237,Spring 2025,MS,ECE,Italy,Tier1,7.78,308,5.0,101,,0.0,0,4,False,1,4.0,4.0,4.0,3.0,Male,Middle,True,0.8118,1
10238,Fall 2024,MTech,CS,Ukraine,Tier1,8.69,321,4.5,93,7.0,2.8,1,5,False,0,3.5,4.0,3.0,3.0,Male,Middle,False,0.8562,1
10239,Spring 2026,MBA,DS,Netherlands,Tier3,8.08,307,3.5,101,6.5,3.8,4,1,False,0,3.0,4.0,4.0,1.0,Male,Low,True,0.7602,1
10240,Fall 2025,MTech,Bio,New Zealand,Tier2,8.27,305,3.0,109,,1.5,2,5,False,0,2.0,3.0,4.0,4.5,Male,Middle,False,0.7721,0
10241,Spring 2025,PhD,Econ,Philippines,Tier2,7.18,302,3.5,95,8.0,0.0,2,4,False,0,3.5,4.0,2.5,3.0,Female,Low,True,0.7644,0
10242,Fall 2024,MBA,Bio,South Africa,Tier3,7.42,295,4.5,81,,4.0,2,2,False,0,3.0,2.5,2.5,4.0,Male,High,False,0.6952,1
10243,Spring 2026,MS,CS,New Zealand,Tier1,7.49,281,5.0,99,6.0,1.9,1,4,True,1,3.5,3.5,1.0,3.5,Male,Middle,False,0.6787,1
10244,Spring 2025,MTech,Mech,Germany,Tier2,7.55,284,1.5,79,6.0,2.1,3,2,False,0,2.0,3.5,4.0,2.0,Female,Low,True,0.6714,1
10245,Fall 2024,MS,ECE,South Africa,Tier2,8.65,300,4.5,85,7.0,0.1,2,4,False,0,3.0,4.0,3.5,4.0,Female,Low,True,0.7668,1
10246,Fall 2025,MS,CS,Sweden,Tier2,5.5,272,3.0,96,,1.8,2,6,False,0,2.0,5.0,2.5,2.5,Female,Middle,False,0.4391,1
10247,Spring 2025,MBA,Mech,Pakistan,Tier1,7.63,312,3.5,104,6.0,0.3,1,1,True,1,4.0,2.5,3.0,3.5,Male,Low,False,0.7874,1
10248,Fall 2025,MBA,Econ,Philippines,Tier1,7.53,307,4.5,97,,0.0,2,4,False,1,4.0,2.5,2.5,3.5,Female,Middle,False,0.7149,1
10249,Fall 2024,MS,Mech,Italy,Tier2,6.37,274,5.5,80,7.0,0.0,3,0,False,1,3.0,4.0,2.5,3.0,Female,High,False,0.5308,0
10250,Spring 2026,MS,CS,Philippines,Tier2,8.2,294,3.5,120,7.0,0.0,3,5,True,1,2.5,2.5,3.0,3.5,Female,Middle,True,0.7327,1
10251,Spring 2025,MTech,CS,Qatar,Tier1,6.95,275,4.0,86,8.0,2.1,0,6,True,1,3.5,3.5,4.0,3.0,Male,Low,True,0.6218,0
10252,Fall 2025,MTech,Mech,United Arab Emirates,Tier2,7.28,282,2.5,99,8.0,0.7,1,1,False,0,4.5,2.5,3.0,2.0,Male,High,False,0.6006,1
10253,Fall 2024,MS,CS,Philippines,Tier1,9.26,326,4.5,91,7.0,4.2,2,2,False,0,3.5,4.0,3.0,3.5,Female,Low,True,0.8967,1
10254,Fall 2025,MS,CS,Nepal,Tier3,8.51,327,3.5,86,,2.8,1,4,True,0,4.0,3.0,3.5,2.5,Female,Middle,False,0.8388,1
10255,Fall 2024,MBA,ECE,Philippines,Tier3,8.12,320,5.5,98,,2.3,1,2,True,1,4.0,3.5,2.5,3.0,Female,High,False,0.8212,1
10256,Fall 2024,MTech,Econ,Bangladesh,Tier2,7.94,299,4.5,90,,4.7,1,1,False,0,4.0,4.5,2.5,4.0,Female,Middle,False,0.7599,1
10257,Fall 2025,MS,Mech,Philippines,Tier3,7.45,272,3.5,93,5.5,0.0,2,4,False,0,3.5,3.5,2.5,2.0,Male,High,False,0.6953,1
10258,Spring 2026,MTech,CS,Germany,Tier3,9.4,318,4.0,89,6.0,5.4,3,1,True,1,4.0,3.5,2.5,3.0,Male,Low,True,0.8387,1
10259,Spring 2026,MBA,Mech,Japan,Tier2,8.32,322,4.5,99,7.0,0.2,1,3,False,1,3.0,3.0,3.5,4.0,Female,Middle,True,0.8168,1
10260,Fall 2024,MTech,Mech,Argentina,Tier2,6.93,288,4.5,85,7.5,3.9,2,2,False,0,3.5,4.5,3.5,2.5,Female,Middle,True,0.6978,1
10261,Fall 2024,MTech,Bio,Germany,Tier2,6.34,271,3.0,105,6.0,0.0,4,5,False,0,2.5,3.5,2.5,2.0,Female,Middle,False,0.3733,1
10262,Spring 2026,MS,Mech,Russia,Tier3,8.11,302,4.0,99,,2.2,1,5,False,0,4.0,3.5,2.5,4.0,Female,Middle,True,0.7313,0
10263,Fall 2025,MTech,Finance,Qatar,Tier2,7.55,289,4.0,92,8.0,4.2,1,6,False,0,4.0,3.5,4.0,2.5,Female,Middle,True,0.6701,1
10264,Fall 2025,MS,DS,Russia,Tier3,6.31,262,4.0,91,7.5,2.8,1,3,False,1,4.0,3.0,3.0,2.5,Male,Middle,False,0.4953,1
10265,Fall 2025,MS,Econ,Turkey,Tier3,7.99,325,5.0,93,7.5,2.0,1,2,False,0,3.5,2.5,3.0,1.0,Non-binary,Low,False,0.8156,0
10266,Fall 2025,MBA,ECE,Turkey,Tier3,7.36,310,2.5,97,,5.1,3,4,False,1,4.0,4.0,3.5,3.0,Male,High,False,0.7644,1
10267,Fall 2024,MS,Finance,Sweden,Tier2,8.08,298,5.0,113,,0.0,3,2,False,0,4.0,3.0,2.5,4.5,Female,Middle,False,0.8135,1
10268,Spring 2026,MTech,Finance,Turkey,Tier3,8.0,287,4.5,87,7.0,1.9,0,3,False,1,3.5,2.0,3.0,1.5,Male,Low,False,0.6853,1
10269,Fall 2024,MS,Bio,China,Tier2,7.05,289,3.5,96,7.0,0.0,0,4,False,0,3.5,2.0,3.0,3.0,Male,Middle,True,0.7034,0
10270,Spring 2026,MS,DS,Mexico,Tier3,8.17,306,5.0,86,,1.6,1,3,True,1,4.5,3.0,3.5,4.0,Non-binary,Middle,False,0.8055,1
10271,Fall 2025,MS,CS,Vietnam,Tier3,7.15,296,3.5,65,,0.2,1,4,False,0,2.5,4.0,4.0,2.5,Male,Middle,False,0.6774,1
10272,Fall 2025,MBA,ECE,United Kingdom,Tier3,7.21,299,2.5,102,,1.6,0,1,False,0,4.0,4.0,2.5,1.5,Female,High,False,0.6925,1
10273,Spring 2025,MTech,DS,South Korea,Tier1,7.12,277,1.0,106,7.0,0.5,1,4,False,0,3.5,3.0,4.0,1.5,Male,Low,False,0.6755,0
10274,Fall 2024,MS,DS,United Arab Emirates,Tier2,8.62,328,3.0,103,7.5,0.6,2,3,True,1,4.5,3.0,3.5,4.0,Male,High,False,0.8214,1
10275,Fall 2024,MS,DS,Ukraine,Tier2,7.35,289,3.5,120,6.0,1.4,0,2,False,0,3.0,3.5,3.0,3.5,Male,Low,True,0.6436,1
10276,Fall 2024,MS,Mech,Germany,Tier2,8.84,325,4.5,93,,2.8,2,2,False,1,3.5,4.5,2.5,2.5,Female,High,True,0.8316,0
10277,Fall 2024,MS,DS,Indonesia,Tier2,9.21,323,5.0,87,7.0,1.0,0,3,False,0,4.0,4.5,3.5,3.5,Male,Low,False,0.8616,1
10278,Fall 2024,PhD,Bio,Malaysia,Tier2,6.94,295,3.5,109,8.5,1.0,2,1,False,0,2.0,5.0,3.0,4.0,Female,High,True,0.7295,1
10279,Fall 2024,MS,Mech,United Kingdom,Tier2,5.5,260,2.5,106,,0.6,1,6,False,0,5.0,1.5,2.0,2.5,Female,Low,False,0.3766,0
10280,Spring 2026,MBA,CS,Indonesia,Tier3,8.54,321,4.0,110,7.0,1.4,1,3,False,0,3.5,4.0,2.5,4.0,Female,Low,False,0.8195,1
10281,Fall 2025,MS,CS,Kenya,Tier1,7.29,284,4.0,80,,0.0,0,3,False,2,4.5,3.5,3.0,2.5,Male,Middle,True,0.6198,1
10282,Spring 2026,MBA,DS,Bangladesh,Tier1,6.82,284,5.5,85,,0.8,1,3,False,2,3.5,4.0,3.5,3.5,Male,Low,True,0.5734,0
10283,Fall 2025,MS,DS,Nigeria,Tier1,7.07,300,4.5,75,6.0,2.6,0,2,False,0,4.0,3.0,3.5,5.0,Male,Low,False,0.6453,1
10284,Fall 2025,MBA,Civil,Chile,Tier1,7.23,283,2.5,117,7.0,0.0,2,4,False,0,3.0,3.5,3.5,3.0,Female,Middle,True,0.6331,1
10285,Fall 2025,MTech,CS,Norway,Tier3,8.77,308,4.0,85,6.0,2.2,3,1,False,0,2.0,3.0,4.0,2.5,Female,High,True,0.8103,1
10286,Fall 2024,MBA,CS,United Arab Emirates,Tier2,7.74,296,4.5,80,7.0,4.2,1,2,False,0,2.5,4.5,2.5,2.5,Male,Middle,False,0.7517,1
10287,Fall 2025,MS,Civil,Germany,Tier3,8.76,314,4.0,95,7.5,2.0,2,5,False,0,3.0,3.5,3.5,4.0,Female,Middle,False,0.8455,1
10288,Spring 2026,MS,ECE,Egypt,Tier2,8.04,295,2.5,96,6.5,1.6,0,1,False,0,3.5,4.0,1.5,2.0,Female,High,False,0.6912,1
10289,Spring 2025,MBA,ECE,Saudi Arabia,Tier1,7.32,293,4.5,102,7.0,3.6,4,1,False,0,4.5,3.0,2.5,3.5,Female,Middle,False,0.6541,0
10290,Fall 2025,MS,ECE,Saudi Arabia,Tier2,7.25,293,4.5,93,,2.1,0,3,False,1,4.0,3.0,4.0,3.0,Male,Middle,False,0.6879,0
10291,Fall 2025,MTech,DS,South Korea,Tier3,8.11,311,4.0,88,7.0,3.8,2,3,False,0,4.5,3.5,3.5,3.0,Female,Middle,False,0.7808,1
10292,Fall 2025,MS,CS,Sri Lanka,Tier2,8.34,302,3.5,90,,0.9,0,1,False,0,3.0,3.5,1.5,1.5,Female,High,True,0.6925,0
10293,Spring 2026,MS,Civil,France,Tier2,8.5,304,5.0,88,8.0,4.6,4,2,False,0,4.5,2.0,3.5,3.0,Female,Low,False,0.786,1
10294,Fall 2024,MTech,CS,Mexico,Tier2,7.36,292,2.5,111,,1.7,0,3,False,0,2.5,2.0,5.0,2.0,Female,Middle,False,0.5671,0
10295,Fall 2024,MBA,CS,Russia,Tier3,7.76,298,2.5,95,7.0,3.0,1,1,False,1,3.5,3.5,3.0,3.5,Male,Middle,False,0.7313,1
10296,Fall 2024,MS,CS,Ukraine,Tier1,8.13,304,3.5,103,,2.1,2,2,False,0,4.5,3.0,2.0,4.0,Male,Middle,False,0.8021,1
10297,Fall 2024,MTech,CS,Argentina,Tier1,7.25,284,4.0,91,,3.7,1,5,False,0,2.5,2.5,3.0,3.5,Female,Middle,False,0.694,0
10298,Fall 2025,MS,Mech,Netherlands,Tier3,6.58,282,2.5,71,,4.8,1,4,False,0,3.5,4.0,2.5,4.0,Male,Low,True,0.5627,1
10299,Spring 2026,PhD,CS,France,Tier3,6.87,275,3.5,112,6.5,1.4,0,1,False,1,3.0,5.0,4.5,4.0,Male,Low,True,0.6081,1
